seq,timestamp,heart_rate,label
10080,1770751501.3411684,86,NORMAL
10081,1770751501.363747,60,NORMAL
10082,1770751501.381311,89,NORMAL
10083,1770751501.4038696,87,NORMAL
10084,1770751501.4240282,74,NORMAL
10085,1770751501.447198,86,NORMAL
10086,1770751501.4728441,77,NORMAL
10087,1770751501.494847,60,NORMAL
10088,1770751501.5231447,90,NORMAL
10089,1770751501.5484607,79,NORMAL
10090,1770751501.5752926,79,NORMAL
10091,1770751501.59734,72,NORMAL
10092,1770751501.6232545,87,NORMAL
10093,1770751501.6472244,63,NORMAL
10094,1770751501.6687953,62,NORMAL
10095,1770751501.690285,86,NORMAL
10096,1770751501.711289,69,NORMAL
10097,1770751501.7349203,65,NORMAL
10098,1770751501.755739,68,NORMAL
10099,1770751501.7792134,64,NORMAL
10100,1770751501.801531,71,NORMAL
10101,1770751501.8232546,81,NORMAL
10102,1770751501.8446891,79,NORMAL
10103,1770751501.8676329,78,NORMAL
10104,1770751501.8911319,83,NORMAL
10105,1770751501.9123368,78,NORMAL
10106,1770751501.9366307,64,NORMAL
10107,1770751501.9595792,85,NORMAL
10108,1770751501.981916,65,NORMAL
10109,1770751502.0032163,76,NORMAL
10110,1770751502.026688,62,NORMAL
10111,1770751502.0484028,74,NORMAL
10112,1770751502.0657456,86,NORMAL
10113,1770751502.0913038,71,NORMAL
10114,1770751502.1154997,83,NORMAL
10115,1770751502.136668,121,CRITICAL
10116,1770751502.1592653,130,CRITICAL
10117,1770751502.1797366,120,ALERT
10118,1770751502.2004192,113,ALERT
10119,1770751502.2240407,112,ALERT
10120,1770751502.248052,114,ALERT
10121,1770751502.2684624,113,ALERT
10122,1770751502.2910345,126,CRITICAL
10123,1770751502.3090081,119,ALERT
10124,1770751502.3324804,118,ALERT
10125,1770751502.3551047,125,CRITICAL
10126,1770751502.378446,110,ALERT
10127,1770751502.400191,118,ALERT
10128,1770751502.4224105,125,CRITICAL
10129,1770751502.4427457,110,ALERT
10130,1770751502.4646037,114,ALERT
10131,1770751502.4882588,120,ALERT
10132,1770751502.5117087,119,ALERT
10133,1770751502.5352132,127,CRITICAL
10134,1770751502.5591145,125,CRITICAL
10135,1770751502.5832117,111,ALERT
10136,1770751502.6069047,124,CRITICAL
10137,1770751502.629268,110,ALERT
10138,1770751502.651203,123,CRITICAL
10139,1770751502.6747897,128,CRITICAL
10140,1770751502.6927166,118,ALERT
10141,1770751502.7127445,121,CRITICAL
10142,1770751502.7341757,128,CRITICAL
10143,1770751502.7543237,125,CRITICAL
10144,1770751502.775366,119,ALERT
10145,1770751502.7973676,112,ALERT
10146,1770751502.8204377,130,CRITICAL
10147,1770751502.8431728,116,ALERT
10148,1770751502.8670876,124,CRITICAL
10149,1770751502.8910782,116,ALERT
10150,1770751502.9152727,111,ALERT
10151,1770751502.9388287,125,CRITICAL
10152,1770751502.962464,118,ALERT
10153,1770751502.991894,118,ALERT
10154,1770751503.015968,129,CRITICAL
10155,1770751503.039103,128,CRITICAL
10156,1770751503.0642486,126,CRITICAL
10157,1770751503.0926027,119,ALERT
10158,1770751503.1112766,120,ALERT
10159,1770751503.131804,130,CRITICAL
10160,1770751503.1554527,121,CRITICAL
10161,1770751503.179642,124,CRITICAL
10162,1770751503.2111797,126,CRITICAL
10163,1770751503.2339761,129,CRITICAL
10164,1770751503.2593067,122,CRITICAL
10165,1770751503.2835565,117,ALERT
10166,1770751503.3002641,128,CRITICAL
10167,1770751503.3215206,113,ALERT
10168,1770751503.3385334,127,CRITICAL
10169,1770751503.3592415,128,CRITICAL
10170,1770751503.380884,120,ALERT
10171,1770751503.4030986,120,ALERT
10172,1770751503.4223819,116,ALERT
10173,1770751503.445138,116,ALERT
10174,1770751503.4690797,113,ALERT
10175,1770751503.4883652,123,CRITICAL
10176,1770751503.506256,113,ALERT
10177,1770751503.5301495,128,CRITICAL
10178,1770751503.5526106,130,CRITICAL
10179,1770751503.575217,116,ALERT
10180,1770751503.5974228,114,ALERT
10181,1770751503.6200733,117,ALERT
10182,1770751503.6452978,110,ALERT
10183,1770751503.6703334,117,ALERT
10184,1770751503.6916938,124,CRITICAL
10185,1770751503.7152438,120,ALERT
10186,1770751503.7372882,110,ALERT
10187,1770751503.7592168,113,ALERT
10188,1770751503.780833,114,ALERT
10189,1770751503.8046513,112,ALERT
10190,1770751503.8297508,122,CRITICAL
10191,1770751503.8555887,127,CRITICAL
10192,1770751503.881841,120,ALERT
10193,1770751503.9008446,119,ALERT
10194,1770751503.9212258,123,CRITICAL
10195,1770751503.947089,124,CRITICAL
10196,1770751503.9637513,113,ALERT
10197,1770751503.986236,117,ALERT
10198,1770751504.0073593,127,CRITICAL
10199,1770751504.0290577,126,CRITICAL
10200,1770751504.05049,117,ALERT
10201,1770751504.0701694,121,CRITICAL
10202,1770751504.0913043,127,CRITICAL
10203,1770751504.1164446,115,ALERT
10204,1770751504.1416426,120,ALERT
10205,1770751504.1665907,129,CRITICAL
10206,1770751504.1894743,123,CRITICAL
10207,1770751504.211082,126,CRITICAL
10208,1770751504.234762,120,ALERT
10209,1770751504.2542408,121,CRITICAL
10210,1770751504.276812,114,ALERT
10211,1770751504.2998652,118,ALERT
10212,1770751504.3192255,119,ALERT
10213,1770751504.342608,120,ALERT
10214,1770751504.3654969,129,CRITICAL
10215,1770751504.387633,119,ALERT
10216,1770751504.4142413,114,ALERT
10217,1770751504.4371858,127,CRITICAL
10218,1770751504.4587889,129,CRITICAL
10219,1770751504.4808376,118,ALERT
10220,1770751504.5087123,117,ALERT
10221,1770751504.531313,130,CRITICAL
10222,1770751504.5546148,114,ALERT
10223,1770751504.5784705,122,CRITICAL
10224,1770751504.6013167,125,CRITICAL
10225,1770751504.6246843,129,CRITICAL
10226,1770751504.642585,126,CRITICAL
10227,1770751504.664889,126,CRITICAL
10228,1770751504.6860576,112,ALERT
10229,1770751504.7136831,129,CRITICAL
10230,1770751504.7351065,123,CRITICAL
10231,1770751504.7526832,113,ALERT
10232,1770751504.7743812,130,CRITICAL
10233,1770751504.7986465,126,CRITICAL
10234,1770751504.821539,117,ALERT
10235,1770751504.8406408,127,CRITICAL
10236,1770751504.8648279,129,CRITICAL
10237,1770751504.8887885,116,ALERT
10238,1770751504.9121766,115,ALERT
10239,1770751504.936341,125,CRITICAL
10240,1770751504.9589472,118,ALERT
10241,1770751504.9810555,112,ALERT
10242,1770751505.000933,126,CRITICAL
10243,1770751505.023881,130,CRITICAL
10244,1770751505.0462458,111,ALERT
10245,1770751505.068684,114,ALERT
10246,1770751505.0890868,115,ALERT
10247,1770751505.1150587,123,CRITICAL
10248,1770751505.1378095,127,CRITICAL
10249,1770751505.1619473,129,CRITICAL
10250,1770751505.1854072,125,CRITICAL
10251,1770751505.2087188,114,ALERT
10252,1770751505.236126,118,ALERT
10253,1770751505.262919,117,ALERT
10254,1770751505.289887,125,CRITICAL
10255,1770751505.3126771,115,ALERT
10256,1770751505.3366482,112,ALERT
10257,1770751505.3592803,113,ALERT
10258,1770751505.3832421,112,ALERT
10259,1770751505.407187,122,CRITICAL
10260,1770751505.4326298,121,CRITICAL
10261,1770751505.4565518,121,CRITICAL
10262,1770751505.4863603,123,CRITICAL
10263,1770751505.5061793,120,ALERT
10264,1770751505.5272648,120,ALERT
10265,1770751505.547541,128,CRITICAL
10266,1770751505.5721338,119,ALERT
10267,1770751505.5951705,113,ALERT
10268,1770751505.6182284,119,ALERT
10269,1770751505.637391,125,CRITICAL
10270,1770751505.6583064,120,ALERT
10271,1770751505.6752396,126,CRITICAL
10272,1770751505.7010436,112,ALERT
10273,1770751505.7195964,122,CRITICAL
10274,1770751505.7430522,120,ALERT
10275,1770751505.764605,122,CRITICAL
10276,1770751505.7877376,124,CRITICAL
10277,1770751505.8093104,125,CRITICAL
10278,1770751505.833503,112,ALERT
10279,1770751505.8558722,120,ALERT
10280,1770751505.8730474,124,CRITICAL
10281,1770751505.8950613,124,CRITICAL
10282,1770751505.9193354,113,ALERT
10283,1770751505.9450104,116,ALERT
10284,1770751505.9688227,123,CRITICAL
10285,1770751505.9915545,129,CRITICAL
10286,1770751506.0159578,124,CRITICAL
10287,1770751506.0419946,123,CRITICAL
10288,1770751506.0650423,130,CRITICAL
10289,1770751506.0815184,121,CRITICAL
10290,1770751506.1012912,128,CRITICAL
10291,1770751506.124184,122,CRITICAL
10292,1770751506.1429634,115,ALERT
10293,1770751506.162946,119,ALERT
10294,1770751506.1840913,110,ALERT
10295,1770751506.2041373,118,ALERT
10296,1770751506.2263837,124,CRITICAL
10297,1770751506.2497897,123,CRITICAL
10298,1770751506.2735264,125,CRITICAL
10299,1770751506.2974377,110,ALERT
10300,1770751506.3149996,128,CRITICAL
10301,1770751506.3313262,114,ALERT
10302,1770751506.3518252,126,CRITICAL
10303,1770751506.3764646,129,CRITICAL
10304,1770751506.4029534,130,CRITICAL
10305,1770751506.4288464,116,ALERT
10306,1770751506.4511192,116,ALERT
10307,1770751506.4742022,130,CRITICAL
10308,1770751506.4985948,130,CRITICAL
10309,1770751506.5224242,120,ALERT
10310,1770751506.5468493,126,CRITICAL
10311,1770751506.5671372,112,ALERT
10312,1770751506.589261,127,CRITICAL
10313,1770751506.6130383,129,CRITICAL
10314,1770751506.6358838,129,CRITICAL
10315,1770751506.663085,126,CRITICAL
10316,1770751506.684411,119,ALERT
10317,1770751506.7077515,122,CRITICAL
10318,1770751506.7311187,123,CRITICAL
10319,1770751506.7483637,121,CRITICAL
10320,1770751506.7731771,115,ALERT
10321,1770751506.79523,121,CRITICAL
10322,1770751506.8141217,124,CRITICAL
10323,1770751506.8328118,115,ALERT
10324,1770751506.8559105,110,ALERT
10325,1770751506.8736653,120,ALERT
10326,1770751506.8960319,119,ALERT
10327,1770751506.9193377,126,CRITICAL
10328,1770751506.9440653,127,CRITICAL
10329,1770751506.9628704,121,CRITICAL
10330,1770751506.9866326,118,ALERT
10331,1770751507.011408,130,CRITICAL
10332,1770751507.0352025,115,ALERT
10333,1770751507.0513391,127,CRITICAL
10334,1770751507.069798,123,CRITICAL
10335,1770751507.0913143,111,ALERT
10336,1770751507.117314,129,CRITICAL
10337,1770751507.1411476,122,CRITICAL
10338,1770751507.1634338,84,NORMAL
10339,1770751507.1796706,74,NORMAL
10340,1770751507.1995494,74,NORMAL
10341,1770751507.2232575,61,NORMAL
10342,1770751507.2469757,90,NORMAL
10343,1770751507.2694979,78,NORMAL
10344,1770751507.2940516,62,NORMAL
10345,1770751507.311212,82,NORMAL
10346,1770751507.3316905,62,NORMAL
10347,1770751507.35534,85,NORMAL
10348,1770751507.3764908,68,NORMAL
10349,1770751507.4026232,78,NORMAL
10350,1770751507.4247546,84,NORMAL
10351,1770751507.4518585,64,NORMAL
10352,1770751507.4745739,72,NORMAL
10353,1770751507.4974024,62,NORMAL
10354,1770751507.5232077,62,NORMAL
10355,1770751507.5452337,75,NORMAL
10356,1770751507.5655684,65,NORMAL
10357,1770751507.5880058,85,NORMAL
10358,1770751507.6117022,83,NORMAL
10359,1770751507.6362007,70,NORMAL
10360,1770751507.6552117,63,NORMAL
10361,1770751507.679109,88,NORMAL
10362,1770751507.702997,86,NORMAL
10363,1770751507.7276208,66,NORMAL
10364,1770751507.7478673,67,NORMAL
10365,1770751507.7713268,61,NORMAL
10366,1770751507.7958145,74,NORMAL
10367,1770751507.8188827,61,NORMAL
10368,1770751507.8380973,71,NORMAL
10369,1770751507.8564303,70,NORMAL
10370,1770751507.8779404,62,NORMAL
10371,1770751507.894342,90,NORMAL
10372,1770751507.914935,81,NORMAL
10373,1770751507.9378395,81,NORMAL
10374,1770751507.959226,90,NORMAL
10375,1770751507.9792962,84,NORMAL
10376,1770751508.001821,62,NORMAL
10377,1770751508.0244238,80,NORMAL
10378,1770751508.0472147,84,NORMAL
10379,1770751508.0685232,89,NORMAL
10380,1770751508.0945282,82,NORMAL
10381,1770751508.1179821,124,CRITICAL
10382,1770751508.140143,126,CRITICAL
10383,1770751508.1603446,121,CRITICAL
10384,1770751508.180943,115,ALERT
10385,1770751508.2030241,112,ALERT
10386,1770751508.2275834,118,ALERT
10387,1770751508.2478707,121,CRITICAL
10388,1770751508.2687273,123,CRITICAL
10389,1770751508.285831,120,ALERT
10390,1770751508.3083038,113,ALERT
10391,1770751508.326759,124,CRITICAL
10392,1770751508.34607,128,CRITICAL
10393,1770751508.3697705,111,ALERT
10394,1770751508.3927984,128,CRITICAL
10395,1770751508.4158278,126,CRITICAL
10396,1770751508.4400558,129,CRITICAL
10397,1770751508.4618855,120,ALERT
10398,1770751508.4830282,110,ALERT
10399,1770751508.5036633,123,CRITICAL
10400,1770751508.5233252,118,ALERT
10401,1770751508.5469832,115,ALERT
10402,1770751508.5669403,118,ALERT
10403,1770751508.5890155,123,CRITICAL
10404,1770751508.6090903,118,ALERT
10405,1770751508.632546,122,CRITICAL
10406,1770751508.6558998,127,CRITICAL
10407,1770751508.67709,130,CRITICAL
10408,1770751508.705402,115,ALERT
10409,1770751508.7295094,111,ALERT
10410,1770751508.7533417,118,ALERT
10411,1770751508.7732162,124,CRITICAL
10412,1770751508.787688,121,CRITICAL
10413,1770751508.806395,114,ALERT
10414,1770751508.8328044,110,ALERT
10415,1770751508.85725,124,CRITICAL
10416,1770751508.8814635,121,CRITICAL
10417,1770751508.9042375,115,ALERT
10418,1770751508.9336908,119,ALERT
10419,1770751508.954642,116,ALERT
10420,1770751508.978849,129,CRITICAL
10421,1770751509.0027714,124,CRITICAL
10422,1770751509.0266197,110,ALERT
10423,1770751509.0517993,119,ALERT
10424,1770751509.0747101,128,CRITICAL
10425,1770751509.096542,130,CRITICAL
10426,1770751509.1162665,117,ALERT
10427,1770751509.1396499,121,CRITICAL
10428,1770751509.1641374,112,ALERT
10429,1770751509.1881175,124,CRITICAL
10430,1770751509.2128534,114,ALERT
10431,1770751509.2357025,127,CRITICAL
10432,1770751509.259116,121,CRITICAL
10433,1770751509.2831159,111,ALERT
10434,1770751509.3078973,113,ALERT
10435,1770751509.3311331,128,CRITICAL
10436,1770751509.3521225,128,CRITICAL
10437,1770751509.3747723,130,CRITICAL
10438,1770751509.3952942,128,CRITICAL
10439,1770751509.418188,127,CRITICAL
10440,1770751509.4414718,120,ALERT
10441,1770751509.4642465,124,CRITICAL
10442,1770751509.4871168,126,CRITICAL
10443,1770751509.5108514,111,ALERT
10444,1770751509.5315847,127,CRITICAL
10445,1770751509.5582585,113,ALERT
10446,1770751509.5787601,128,CRITICAL
10447,1770751509.6021426,123,CRITICAL
10448,1770751509.6232178,127,CRITICAL
10449,1770751509.6471958,123,CRITICAL
10450,1770751509.6704187,127,CRITICAL
10451,1770751509.693611,130,CRITICAL
10452,1770751509.7160754,128,CRITICAL
10453,1770751509.7391129,115,ALERT
10454,1770751509.7665632,117,ALERT
10455,1770751509.7907531,126,CRITICAL
10456,1770751509.809932,130,CRITICAL
10457,1770751509.8325288,111,ALERT
10458,1770751509.8548412,125,CRITICAL
10459,1770751509.87513,129,CRITICAL
10460,1770751509.8971574,126,CRITICAL
10461,1770751509.918442,113,ALERT
10462,1770751509.9417086,118,ALERT
10463,1770751509.9658725,129,CRITICAL
10464,1770751509.989053,126,CRITICAL
10465,1770751510.0086982,123,CRITICAL
10466,1770751510.0320354,115,ALERT
10467,1770751510.0521333,116,ALERT
10468,1770751510.0693939,112,ALERT
10469,1770751510.0924494,129,CRITICAL
10470,1770751510.1206336,112,ALERT
10471,1770751510.1440403,129,CRITICAL
10472,1770751510.1642852,119,ALERT
10473,1770751510.1845362,123,CRITICAL
10474,1770751510.2052813,113,ALERT
10475,1770751510.2260008,122,CRITICAL
10476,1770751510.2488241,112,ALERT
10477,1770751510.2729213,110,ALERT
10478,1770751510.2961566,121,CRITICAL
10479,1770751510.3177907,127,CRITICAL
10480,1770751510.3411236,121,CRITICAL
10481,1770751510.3632655,121,CRITICAL
10482,1770751510.3857148,114,ALERT
10483,1770751510.4096396,122,CRITICAL
10484,1770751510.4349978,119,ALERT
10485,1770751510.461267,125,CRITICAL
10486,1770751510.4829068,130,CRITICAL
10487,1770751510.5057135,118,ALERT
10488,1770751510.5252779,116,ALERT
10489,1770751510.549278,129,CRITICAL
10490,1770751510.5723817,123,CRITICAL
10491,1770751510.5978744,121,CRITICAL
10492,1770751510.6229875,118,ALERT
10493,1770751510.645454,126,CRITICAL
10494,1770751510.6698184,114,ALERT
10495,1770751510.6959448,129,CRITICAL
10496,1770751510.7134469,126,CRITICAL
10497,1770751510.7364872,116,ALERT
10498,1770751510.7562556,116,ALERT
10499,1770751510.7769341,126,CRITICAL
10500,1770751510.800828,115,ALERT
10501,1770751510.8197923,129,CRITICAL
10502,1770751510.843791,115,ALERT
10503,1770751510.8673255,124,CRITICAL
10504,1770751510.8956847,112,ALERT
10505,1770751510.9182715,130,CRITICAL
10506,1770751510.9413862,119,ALERT
10507,1770751510.965052,120,ALERT
10508,1770751510.9886816,129,CRITICAL
10509,1770751511.0130649,122,CRITICAL
10510,1770751511.0364523,129,CRITICAL
10511,1770751511.0590684,129,CRITICAL
10512,1770751511.08008,121,CRITICAL
10513,1770751511.1028821,112,ALERT
10514,1770751511.12099,116,ALERT
10515,1770751511.142414,129,CRITICAL
10516,1770751511.16349,116,ALERT
10517,1770751511.1883233,110,ALERT
10518,1770751511.2119892,129,CRITICAL
10519,1770751511.2332034,118,ALERT
10520,1770751511.2626028,124,CRITICAL
10521,1770751511.2821393,124,CRITICAL
10522,1770751511.3045044,119,ALERT
10523,1770751511.3326101,115,ALERT
10524,1770751511.352794,129,CRITICAL
10525,1770751511.3777425,115,ALERT
10526,1770751511.4037902,116,ALERT
10527,1770751511.4230325,129,CRITICAL
10528,1770751511.4445996,123,CRITICAL
10529,1770751511.4690936,120,ALERT
10530,1770751511.4894383,127,CRITICAL
10531,1770751511.504254,128,CRITICAL
10532,1770751511.5268576,130,CRITICAL
10533,1770751511.551027,110,ALERT
10534,1770751511.5711071,117,ALERT
10535,1770751511.5926087,130,CRITICAL
10536,1770751511.6142254,112,ALERT
10537,1770751511.636954,111,ALERT
10538,1770751511.6591163,112,ALERT
10539,1770751511.6838474,114,ALERT
10540,1770751511.7048378,129,CRITICAL
10541,1770751511.727219,122,CRITICAL
10542,1770751511.7482958,114,ALERT
10543,1770751511.7705164,118,ALERT
10544,1770751511.7946355,128,CRITICAL
10545,1770751511.8178408,111,ALERT
10546,1770751511.8423483,129,CRITICAL
10547,1770751511.8624585,128,CRITICAL
10548,1770751511.8815427,125,CRITICAL
10549,1770751511.901454,129,CRITICAL
10550,1770751511.9241295,118,ALERT
10551,1770751511.9440317,126,CRITICAL
10552,1770751511.9626582,115,ALERT
10553,1770751511.9864194,121,CRITICAL
10554,1770751512.009582,129,CRITICAL
10555,1770751512.0317445,122,CRITICAL
10556,1770751512.0590875,127,CRITICAL
10557,1770751512.0821416,121,CRITICAL
10558,1770751512.1048892,125,CRITICAL
10559,1770751512.1280148,124,CRITICAL
10560,1770751512.1499965,129,CRITICAL
10561,1770751512.1731882,119,ALERT
10562,1770751512.1988127,124,CRITICAL
10563,1770751512.2217798,123,CRITICAL
10564,1770751512.2443416,110,ALERT
10565,1770751512.266808,118,ALERT
10566,1770751512.2896807,112,ALERT
10567,1770751512.318902,110,ALERT
10568,1770751512.3416686,124,CRITICAL
10569,1770751512.3602185,120,ALERT
10570,1770751512.3825076,116,ALERT
10571,1770751512.406483,124,CRITICAL
10572,1770751512.430002,110,ALERT
10573,1770751512.4512334,123,CRITICAL
10574,1770751512.4712377,128,CRITICAL
10575,1770751512.4950085,110,ALERT
10576,1770751512.5176961,125,CRITICAL
10577,1770751512.5357974,115,ALERT
10578,1770751512.5600233,123,CRITICAL
10579,1770751512.5830607,124,CRITICAL
10580,1770751512.6050432,124,CRITICAL
10581,1770751512.6287715,129,CRITICAL
10582,1770751512.6522408,128,CRITICAL
10583,1770751512.6750998,118,ALERT
10584,1770751512.698051,113,ALERT
10585,1770751512.723208,121,CRITICAL
10586,1770751512.7473185,117,ALERT
10587,1770751512.7725453,118,ALERT
10588,1770751512.793424,115,ALERT
10589,1770751512.8231964,120,ALERT
10590,1770751512.8501322,113,ALERT
10591,1770751512.880335,115,ALERT
10592,1770751512.9081287,112,ALERT
10593,1770751512.9333844,116,ALERT
10594,1770751512.9627461,128,CRITICAL
10595,1770751512.9863353,117,ALERT
10596,1770751513.0096815,126,CRITICAL
10597,1770751513.0307648,121,CRITICAL
10598,1770751513.0516334,120,ALERT
10599,1770751513.071922,115,ALERT
10600,1770751513.0963202,129,CRITICAL
10601,1770751513.118203,128,CRITICAL
10602,1770751513.138704,78,NORMAL
10603,1770751513.157525,74,NORMAL
10604,1770751513.1792548,65,NORMAL
10605,1770751513.2069826,66,NORMAL
10606,1770751513.2273157,120,ALERT
10607,1770751513.2516372,115,ALERT
10608,1770751513.276246,126,CRITICAL
10609,1770751513.296952,130,CRITICAL
10610,1770751513.3168218,127,CRITICAL
10611,1770751513.3351655,117,ALERT
10612,1770751513.3590991,114,ALERT
10613,1770751513.3831115,110,ALERT
10614,1770751513.4064937,123,CRITICAL
10615,1770751513.4278376,115,ALERT
10616,1770751513.451133,129,CRITICAL
10617,1770751513.4753704,120,ALERT
10618,1770751513.4952953,117,ALERT
10619,1770751513.5184755,120,ALERT
10620,1770751513.5367835,130,CRITICAL
10621,1770751513.561076,116,ALERT
10622,1770751513.579114,115,ALERT
10623,1770751513.5985696,119,ALERT
10624,1770751513.6170163,123,CRITICAL
10625,1770751513.6354268,115,ALERT
10626,1770751513.6619196,119,ALERT
10627,1770751513.6903079,118,ALERT
10628,1770751513.7141116,122,CRITICAL
10629,1770751513.7352014,116,ALERT
10630,1770751513.7581382,115,ALERT
10631,1770751513.7791023,125,CRITICAL
10632,1770751513.7992635,112,ALERT
10633,1770751513.8244696,114,ALERT
10634,1770751513.8477774,118,ALERT
10635,1770751513.8684692,125,CRITICAL
10636,1770751513.8894262,124,CRITICAL
10637,1770751513.9143658,122,CRITICAL
10638,1770751513.934266,119,ALERT
10639,1770751513.9543326,117,ALERT
10640,1770751513.9798195,128,CRITICAL
10641,1770751514.0059116,130,CRITICAL
10642,1770751514.0280154,117,ALERT
10643,1770751514.0512142,116,ALERT
10644,1770751514.0728123,120,ALERT
10645,1770751514.095075,117,ALERT
10646,1770751514.1209204,127,CRITICAL
10647,1770751514.1445792,123,CRITICAL
10648,1770751514.167065,125,CRITICAL
10649,1770751514.1952953,114,ALERT
10650,1770751514.21482,126,CRITICAL
10651,1770751514.2383351,119,ALERT
10652,1770751514.254186,114,ALERT
10653,1770751514.2735567,110,ALERT
10654,1770751514.2969172,120,ALERT
10655,1770751514.3191948,129,CRITICAL
10656,1770751514.3431752,128,CRITICAL
10657,1770751514.3656437,114,ALERT
10658,1770751514.3876038,117,ALERT
10659,1770751514.408188,115,ALERT
10660,1770751514.4263499,128,CRITICAL
10661,1770751514.4503498,129,CRITICAL
10662,1770751514.4733808,119,ALERT
10663,1770751514.4974246,120,ALERT
10664,1770751514.5192323,116,ALERT
10665,1770751514.5401855,120,ALERT
10666,1770751514.5656176,129,CRITICAL
10667,1770751514.5899475,118,ALERT
10668,1770751514.6110866,120,ALERT
10669,1770751514.6288958,125,CRITICAL
10670,1770751514.648204,116,ALERT
10671,1770751514.6725643,125,CRITICAL
10672,1770751514.6978505,112,ALERT
10673,1770751514.7212718,125,CRITICAL
10674,1770751514.7499692,125,CRITICAL
10675,1770751514.7712605,123,CRITICAL
10676,1770751514.7912297,116,ALERT
10677,1770751514.815038,120,ALERT
10678,1770751514.8344955,111,ALERT
10679,1770751514.8583078,124,CRITICAL
10680,1770751514.8804123,129,CRITICAL
10681,1770751514.9009688,129,CRITICAL
10682,1770751514.9229836,120,ALERT
10683,1770751514.9490137,113,ALERT
10684,1770751514.9734483,120,ALERT
10685,1770751515.0020123,123,CRITICAL
10686,1770751515.031253,121,CRITICAL
10687,1770751515.0550199,127,CRITICAL
10688,1770751515.0766327,122,CRITICAL
10689,1770751515.0991566,110,ALERT
10690,1770751515.1231368,121,CRITICAL
10691,1770751515.1455076,128,CRITICAL
10692,1770751515.165812,130,CRITICAL
10693,1770751515.1871085,129,CRITICAL
10694,1770751515.207597,115,ALERT
10695,1770751515.231753,130,CRITICAL
10696,1770751515.2511327,120,ALERT
10697,1770751515.273098,112,ALERT
10698,1770751515.298361,110,ALERT
10699,1770751515.3202295,127,CRITICAL
10700,1770751515.3391194,126,CRITICAL
10701,1770751515.3651505,119,ALERT
10702,1770751515.3895316,118,ALERT
10703,1770751515.4126909,119,ALERT
10704,1770751515.435321,125,CRITICAL
10705,1770751515.4592292,119,ALERT
10706,1770751515.4833121,112,ALERT
10707,1770751515.5071435,129,CRITICAL
10708,1770751515.5270581,120,ALERT
10709,1770751515.551188,117,ALERT
10710,1770751515.5750482,112,ALERT
10711,1770751515.5975091,123,CRITICAL
10712,1770751515.622738,116,ALERT
10713,1770751515.6472743,121,CRITICAL
10714,1770751515.6659026,125,CRITICAL
10715,1770751515.6888545,117,ALERT
10716,1770751515.7083206,125,CRITICAL
10717,1770751515.7342057,112,ALERT
10718,1770751515.7583053,129,CRITICAL
10719,1770751515.784246,130,CRITICAL
10720,1770751515.8061707,128,CRITICAL
10721,1770751515.8287575,127,CRITICAL
10722,1770751515.8529747,120,ALERT
10723,1770751515.8760793,123,CRITICAL
10724,1770751515.8982158,126,CRITICAL
10725,1770751515.9196463,119,ALERT
10726,1770751515.941853,127,CRITICAL
10727,1770751515.9697735,123,CRITICAL
10728,1770751515.9912345,116,ALERT
10729,1770751516.014018,118,ALERT
10730,1770751516.04246,111,ALERT
10731,1770751516.0632854,128,CRITICAL
10732,1770751516.0901806,111,ALERT
10733,1770751516.1099665,121,CRITICAL
10734,1770751516.1335082,110,ALERT
10735,1770751516.1552045,115,ALERT
10736,1770751516.1783302,110,ALERT
10737,1770751516.2061334,110,ALERT
10738,1770751516.225642,128,CRITICAL
10739,1770751516.2480438,123,CRITICAL
10740,1770751516.2712471,112,ALERT
10741,1770751516.2924576,116,ALERT
10742,1770751516.3159337,112,ALERT
10743,1770751516.3360536,126,CRITICAL
10744,1770751516.3564844,127,CRITICAL
10745,1770751516.3801892,115,ALERT
10746,1770751516.399588,117,ALERT
10747,1770751516.424667,116,ALERT
10748,1770751516.447214,121,CRITICAL
10749,1770751516.471427,123,CRITICAL
10750,1770751516.4950318,128,CRITICAL
10751,1770751516.5196693,124,CRITICAL
10752,1770751516.5477953,112,ALERT
10753,1770751516.5631967,128,CRITICAL
10754,1770751516.5822535,121,CRITICAL
10755,1770751516.6014903,121,CRITICAL
10756,1770751516.620256,126,CRITICAL
10757,1770751516.6455903,129,CRITICAL
10758,1770751516.664764,124,CRITICAL
10759,1770751516.6932023,127,CRITICAL
10760,1770751516.720738,116,ALERT
10761,1770751516.7434103,116,ALERT
10762,1770751516.7678154,120,ALERT
10763,1770751516.7928402,125,CRITICAL
10764,1770751516.815643,124,CRITICAL
10765,1770751516.8401484,116,ALERT
10766,1770751516.8661516,127,CRITICAL
10767,1770751516.8899815,117,ALERT
10768,1770751516.9127626,122,CRITICAL
10769,1770751516.9304512,120,ALERT
10770,1770751516.9558246,120,ALERT
10771,1770751516.9792883,117,ALERT
10772,1770751517.002966,119,ALERT
10773,1770751517.0221305,119,ALERT
10774,1770751517.0430903,128,CRITICAL
10775,1770751517.0664284,116,ALERT
10776,1770751517.0901375,114,ALERT
10777,1770751517.1162562,127,CRITICAL
10778,1770751517.1370866,124,CRITICAL
10779,1770751517.1614168,130,CRITICAL
10780,1770751517.1885195,125,CRITICAL
10781,1770751517.212285,129,CRITICAL
10782,1770751517.2327797,113,ALERT
10783,1770751517.2557545,124,CRITICAL
10784,1770751517.279907,114,ALERT
10785,1770751517.3072813,112,ALERT
